"board","experiment_id","game_index","checkpoint","turn_number","comparison_layer","leader","eventual_winner","outcome"
"4x4","uct-1000-self-play","76","0.75","18","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","76","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","76","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","76","0.9","22","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","76","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","76","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","77","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","77","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","77","0.25","6","full_lexicographic","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","77","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","77","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","77","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","77","0.75","18","secured","1","1","leader_won"
"4x4","uct-1000-self-play","77","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","77","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","77","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","77","0.9","22","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","77","0.9","22","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","78","0.25","6","secured","1","2","leader_lost"
"4x4","uct-1000-self-play","78","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","78","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","78","0.5","12","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","78","0.5","12","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","78","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","78","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","78","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","78","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","78","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","78","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-1000-self-play","78","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-1000-self-play","79","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","79","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","79","0.25","6","full_lexicographic","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","79","0.5","12","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","79","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.9","22","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","79","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","80","0.25","6","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","80","0.25","6","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","80","0.25","6","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","80","0.5","12","secured","1","1","leader_won"
"4x4","uct-1000-self-play","80","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","80","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","80","0.75","18","secured","1","1","leader_won"
"4x4","uct-1000-self-play","80","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","80","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","80","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","80","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","80","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","81","0.25","6","secured","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","81","0.25","6","secured_advantage","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","81","0.25","6","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.5","12","secured","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.5","12","secured_advantage","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.5","12","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.75","18","secured","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.75","18","secured_advantage","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.75","18","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.9","22","secured","2","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.9","22","secured_advantage","2","0","eventual_draw"
"4x4","uct-1000-self-play","81","0.9","22","full_lexicographic","2","0","eventual_draw"
"4x4","uct-1000-self-play","82","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","82","0.25","6","secured_advantage","2","2","leader_won"
"4x4","uct-1000-self-play","82","0.25","6","full_lexicographic","2","2","leader_won"
"4x4","uct-1000-self-play","82","0.5","12","secured","1","2","leader_lost"
"4x4","uct-1000-self-play","82","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","82","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","82","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","82","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-1000-self-play","82","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-1000-self-play","82","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","82","0.9","22","secured_advantage","2","2","leader_won"
"4x4","uct-1000-self-play","82","0.9","22","full_lexicographic","2","2","leader_won"
"4x4","uct-1000-self-play","83","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","83","0.25","6","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.25","6","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.5","12","secured","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.75","18","secured","2","2","leader_won"
"4x4","uct-1000-self-play","83","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-1000-self-play","83","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-1000-self-play","83","0.9","22","secured","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","83","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","84","0.25","6","secured","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","84","0.25","6","secured_advantage","1","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.25","6","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.5","12","secured","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","84","0.5","12","secured_advantage","2","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.5","12","full_lexicographic","2","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.75","18","secured","2","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.75","18","secured_advantage","2","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.75","18","full_lexicographic","2","0","eventual_draw"
"4x4","uct-1000-self-play","84","0.9","22","secured","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","84","0.9","22","secured_advantage","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","84","0.9","22","full_lexicographic","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","85","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","85","0.25","6","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.25","6","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.5","12","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","85","0.75","18","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","85","0.75","18","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","85","0.9","22","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","85","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","86","0.25","6","secured","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","86","0.25","6","secured_advantage","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.25","6","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.5","12","secured","0","0","tied_at_checkpoint"
"4x4","uct-1000-self-play","86","0.5","12","secured_advantage","2","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.5","12","full_lexicographic","2","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.75","18","secured","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.75","18","secured_advantage","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.75","18","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.9","22","secured","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.9","22","secured_advantage","1","0","eventual_draw"
"4x4","uct-1000-self-play","86","0.9","22","full_lexicographic","1","0","eventual_draw"
"4x4","uct-1000-self-play","87","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","87","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","87","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","87","0.5","12","secured","1","2","leader_lost"
"4x4","uct-1000-self-play","87","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","87","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","87","0.75","18","secured","2","2","leader_won"
"4x4","uct-1000-self-play","87","0.75","18","secured_advantage","2","2","leader_won"
"4x4","uct-1000-self-play","87","0.75","18","full_lexicographic","2","2","leader_won"
"4x4","uct-1000-self-play","87","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","87","0.9","22","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","87","0.9","22","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","88","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","88","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","88","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","88","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","88","0.5","12","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","88","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","88","0.75","18","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","88","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","88","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","88","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","88","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","88","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","89","0.25","6","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","89","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","89","0.5","12","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.75","18","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","89","0.9","22","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","89","0.9","22","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","89","0.9","22","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","90","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","90","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","90","0.25","6","full_lexicographic","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","90","0.5","12","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","90","0.5","12","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","90","0.5","12","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","90","0.75","18","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","90","0.75","18","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","90","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","90","0.9","22","secured","1","1","leader_won"
"4x4","uct-1000-self-play","90","0.9","22","secured_advantage","1","1","leader_won"
"4x4","uct-1000-self-play","90","0.9","22","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","91","0.25","6","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","91","0.25","6","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","91","0.25","6","full_lexicographic","1","1","leader_won"
"4x4","uct-1000-self-play","91","0.5","12","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","91","0.5","12","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","91","0.5","12","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","91","0.75","18","secured","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","91","0.75","18","secured_advantage","0","1","tied_at_checkpoint"
"4x4","uct-1000-self-play","91","0.75","18","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","91","0.9","22","secured","2","1","leader_lost"
"4x4","uct-1000-self-play","91","0.9","22","secured_advantage","2","1","leader_lost"
"4x4","uct-1000-self-play","91","0.9","22","full_lexicographic","2","1","leader_lost"
"4x4","uct-1000-self-play","92","0.25","6","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","92","0.25","6","secured_advantage","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","92","0.25","6","full_lexicographic","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","92","0.5","12","secured","1","2","leader_lost"
"4x4","uct-1000-self-play","92","0.5","12","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","92","0.5","12","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","92","0.75","18","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","92","0.75","18","secured_advantage","1","2","leader_lost"
"4x4","uct-1000-self-play","92","0.75","18","full_lexicographic","1","2","leader_lost"
"4x4","uct-1000-self-play","92","0.9","22","secured","0","2","tied_at_checkpoint"
"4x4","uct-1000-self-play","92","0.9","22","secured_advantage","0","2","tied_at_checkpoint"
